,period,seriesId,seriesDescription,stateId,stateDescription,value,unit
658,2020,WWPRB,Wood and waste energy production,VT,Vermont,20937,Billion Btu
659,2020,WWPRB,Wood and waste energy production,ND,North Dakota,1778,Billion Btu
660,2020,WWPRB,Wood and waste energy production,AR,Arkansas,59327,Billion Btu
661,2020,WWPRB,Wood and waste energy production,KS,Kansas,6976,Billion Btu
662,2020,WWPRB,Wood and waste energy production,IA,Iowa,18914,Billion Btu
663,2020,WWPRB,Wood and waste energy production,PA,Pennsylvania,106757,Billion Btu
664,2020,WWPRB,Wood and waste energy production,DC,District of Columbia,972,Billion Btu
665,2020,WWPRB,Wood and waste energy production,WI,Wisconsin,91700,Billion Btu
666,2020,WWPRB,Wood and waste energy production,HI,Hawaii,4427,Billion Btu
667,2020,WWPRB,Wood and waste energy production,IL,Illinois,17513,Billion Btu
668,2020,WWPRB,Wood and waste energy production,KY,Kentucky,30688,Billion Btu
669,2020,WWPRB,Wood and waste energy production,US,United States,2610488,Billion Btu
670,2020,WWPRB,Wood and waste energy production,ID,Idaho,33762,Billion Btu
671,2020,WWPRB,Wood and waste energy production,AL,Alabama,166263,Billion Btu
672,2020,WWPRB,Wood and waste energy production,WY,Wyoming,4752,Billion Btu
673,2020,BMTCB,Biomass total consumption,AR,Arkansas,74385,Billion Btu
674,2020,BMTCB,Biomass total consumption,DC,District of Columbia,1850,Billion Btu
675,2020,BMTCB,Biomass total consumption,PA,Pennsylvania,152305,Billion Btu
676,2020,BMTCB,Biomass total consumption,RI,Rhode Island,7584,Billion Btu
677,2020,BMTCB,Biomass total consumption,MA,Massachusetts,51362,Billion Btu
678,2020,BMTCB,Biomass total consumption,AL,Alabama,187599,Billion Btu
679,2020,BMTCB,Biomass total consumption,WI,Wisconsin,140351,Billion Btu
680,2020,BMTCB,Biomass total consumption,MI,Michigan,152696,Billion Btu
681,2020,BMTCB,Biomass total consumption,NM,New Mexico,21828,Billion Btu
682,2020,BMTCB,Biomass total consumption,IA,Iowa,244325,Billion Btu
683,2020,BMTCB,Biomass total consumption,SD,South Dakota,69450,Billion Btu
684,2020,BMTCB,Biomass total consumption,NE,Nebraska,108866,Billion Btu
685,2020,BMTCB,Biomass total consumption,NC,North Carolina,141691,Billion Btu
686,2020,BMTCB,Biomass total consumption,CA,California,400214,Billion Btu
687,2020,BMTCB,Biomass total consumption,MN,Minnesota,157085,Billion Btu
688,2020,BMTCB,Biomass total consumption,IL,Illinois,146123,Billion Btu
689,2020,BMTCB,Biomass total consumption,MS,Mississippi,63866,Billion Btu
690,2020,BMTCB,Biomass total consumption,NV,Nevada,13689,Billion Btu
691,2020,BMTCB,Biomass total consumption,TX,Texas,237571,Billion Btu
692,2020,BMTCB,Biomass total consumption,HI,Hawaii,8428,Billion Btu
693,2020,BMTCB,Biomass total consumption,NJ,New Jersey,44783,Billion Btu
694,2020,BMTCB,Biomass total consumption,US,United States,4640247,Billion Btu
695,2020,BMTCB,Biomass total consumption,OK,Oklahoma,53253,Billion Btu
696,2020,BMTCB,Biomass total consumption,IN,Indiana,115495,Billion Btu
697,2020,BMTCB,Biomass total consumption,ME,Maine,88715,Billion Btu
698,2020,BMTCB,Biomass total consumption,CO,Colorado,41829,Billion Btu
699,2020,BMTCB,Biomass total consumption,LA,Louisiana,129767,Billion Btu
700,2020,BMTCB,Biomass total consumption,OH,Ohio,120825,Billion Btu
701,2020,BMTCB,Biomass total consumption,WY,Wyoming,8328,Billion Btu
702,2020,BMTCB,Biomass total consumption,KY,Kentucky,53300,Billion Btu
703,2020,BMTCB,Biomass total consumption,WA,Washington,129421,Billion Btu
704,2020,BMTCB,Biomass total consumption,DE,Delaware,5605,Billion Btu
705,2020,BMTCB,Biomass total consumption,AZ,Arizona,35235,Billion Btu
706,2020,BMTCB,Biomass total consumption,NY,New York,139541,Billion Btu
707,2020,BMTCB,Biomass total consumption,KS,Kansas,48314,Billion Btu
708,2020,BMTCB,Biomass total consumption,MD,Maryland,33265,Billion Btu
709,2020,BMTCB,Biomass total consumption,GA,Georgia,250788,Billion Btu
710,2020,BMTCB,Biomass total consumption,VT,Vermont,23307,Billion Btu
711,2020,BMTCB,Biomass total consumption,CT,Connecticut,34502,Billion Btu
712,2020,BMTCB,Biomass total consumption,MT,Montana,20344,Billion Btu
713,2020,BMTCB,Biomass total consumption,FL,Florida,209583,Billion Btu
714,2020,BMTCB,Biomass total consumption,NH,New Hampshire,34337,Billion Btu
715,2020,BMTCB,Biomass total consumption,WV,West Virginia,17204,Billion Btu
716,2020,BMTCB,Biomass total consumption,ND,North Dakota,34757,Billion Btu
717,2020,BMTCB,Biomass total consumption,TN,Tennessee,89848,Billion Btu
718,2020,BMTCB,Biomass total consumption,UT,Utah,16269,Billion Btu
719,2020,BMTCB,Biomass total consumption,OR,Oregon,100335,Billion Btu
720,2020,BMTCB,Biomass total consumption,AK,Alaska,8687,Billion Btu
721,2020,BMTCB,Biomass total consumption,SC,South Carolina,121095,Billion Btu
722,2020,BMTCB,Biomass total consumption,ID,Idaho,42189,Billion Btu
723,2020,BMTCB,Biomass total consumption,MO,Missouri,67355,Billion Btu
724,2020,BMTCB,Biomass total consumption,VA,Virginia,136500,Billion Btu
725,2020,BFPRB,Biofuels production,FL,Florida,167,Billion Btu
726,2020,WYTCB,Wind energy total consumption,UT,Utah,7037,Billion Btu
727,2020,WYTCB,Wind energy total consumption,SC,South Carolina,0,Billion Btu
728,2020,WYTCB,Wind energy total consumption,MI,Michigan,59047,Billion Btu
729,2020,GEEGP,Geothermal electricity net generation in the electric power sector,OH,Ohio,0,Million kilowatthours
730,2020,SOTCB,Solar energy total consumption,TX,Texas,89596,Billion Btu
731,2020,GETCB,Geothermal energy total consumption,WI,Wisconsin,615,Billion Btu
732,2020,GETCB,Geothermal energy total consumption,KS,Kansas,974,Billion Btu
733,2020,WYTCB,Wind energy total consumption,US,United States,2962703,Billion Btu
734,2020,SOTCB,Solar energy total consumption,NH,New Hampshire,1483,Billion Btu
735,2020,SOTCB,Solar energy total consumption,NM,New Mexico,18739,Billion Btu
736,2020,GEEGP,Geothermal electricity net generation in the electric power sector,AL,Alabama,0,Million kilowatthours
737,2020,WYTCP,Wind electricity total net generation,PA,Pennsylvania,3748,Million kilowatthours
738,2020,WYTCB,Wind energy total consumption,NJ,New Jersey,175,Billion Btu
739,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,US,United States,130721,Million kilowatthours
740,2020,HYTCP,Hydroelectricity total net generation,MT,Montana,10748,Million kilowatthours
741,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,WA,Washington,296,Million kilowatthours
742,2020,GETCB,Geothermal energy total consumption,WV,West Virginia,32,Billion Btu
743,2020,HYTCP,Hydroelectricity total net generation,MI,Michigan,1713,Million kilowatthours
744,2020,HYTCP,Hydroelectricity total net generation,ND,North Dakota,2450,Million kilowatthours
745,2020,GETCB,Geothermal energy total consumption,TX,Texas,2478,Billion Btu
746,2020,SOTCB,Solar energy total consumption,MN,Minnesota,15763,Billion Btu
747,2020,WYTCP,Wind electricity total net generation,MS,Mississippi,0,Million kilowatthours
748,2020,HYTCB,Hydropower total consumption,IA,Iowa,8988,Billion Btu
749,2020,GETCB,Geothermal energy total consumption,PA,Pennsylvania,2162,Billion Btu
750,2020,HYTCP,Hydroelectricity total net generation,VA,Virginia,2030,Million kilowatthours
751,2020,GEEGP,Geothermal electricity net generation in the electric power sector,NJ,New Jersey,0,Million kilowatthours
752,2020,GETCB,Geothermal energy total consumption,RI,Rhode Island,57,Billion Btu
753,2020,GETCB,Geothermal energy total consumption,CO,Colorado,759,Billion Btu
754,2020,GEEGP,Geothermal electricity net generation in the electric power sector,ND,North Dakota,0,Million kilowatthours
755,2020,SOTCB,Solar energy total consumption,US,United States,1211326,Billion Btu
756,2020,GETCB,Geothermal energy total consumption,AL,Alabama,141,Billion Btu
757,2020,GEEGP,Geothermal electricity net generation in the electric power sector,WY,Wyoming,0,Million kilowatthours
758,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,AK,Alaska,7,Million kilowatthours
759,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,OH,Ohio,400,Million kilowatthours
760,2020,HYTCP,Hydroelectricity total net generation,MA,Massachusetts,844,Million kilowatthours
761,2020,SOTCB,Solar energy total consumption,NY,New York,28799,Billion Btu
762,2020,GETCB,Geothermal energy total consumption,NJ,New Jersey,466,Billion Btu
763,2020,BFPRB,Biofuels production,CO,Colorado,18248,Billion Btu
764,2020,HYTCP,Hydroelectricity total net generation,GA,Georgia,4663,Million kilowatthours
765,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,ID,Idaho,653,Million kilowatthours
766,2020,WYTCB,Wind energy total consumption,DC,District of Columbia,0,Billion Btu
767,2020,HYTCB,Hydropower total consumption,KY,Kentucky,43883,Billion Btu
768,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,AL,Alabama,384,Million kilowatthours
769,2020,WYTCB,Wind energy total consumption,NH,New Hampshire,4602,Billion Btu
770,2020,HYTCB,Hydropower total consumption,AL,Alabama,117032,Billion Btu
771,2020,GEEGP,Geothermal electricity net generation in the electric power sector,NC,North Carolina,0,Million kilowatthours
772,2020,HYTCP,Hydroelectricity total net generation,OK,Oklahoma,2854,Million kilowatthours
773,2020,GEEGP,Geothermal electricity net generation in the electric power sector,HI,Hawaii,10,Million kilowatthours
774,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,NE,Nebraska,74,Million kilowatthours
775,2020,WYTCB,Wind energy total consumption,NE,Nebraska,79914,Billion Btu
776,2020,GEEGP,Geothermal electricity net generation in the electric power sector,NM,New Mexico,53,Million kilowatthours
777,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,KS,Kansas,106,Million kilowatthours
778,2020,HYTCB,Hydropower total consumption,CO,Colorado,14628,Billion Btu
779,2020,GETCB,Geothermal energy total consumption,IA,Iowa,1281,Billion Btu
780,2020,HYTCB,Hydropower total consumption,OR,Oregon,279848,Billion Btu
781,2020,GEEGP,Geothermal electricity net generation in the electric power sector,IL,Illinois,0,Million kilowatthours
782,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,VT,Vermont,357,Million kilowatthours
783,2020,HYTCB,Hydropower total consumption,SD,South Dakota,51117,Billion Btu
784,2020,GETCB,Geothermal energy total consumption,VA,Virginia,1701,Billion Btu
785,2020,HYTCB,Hydropower total consumption,GA,Georgia,40877,Billion Btu
786,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,TX,Texas,10151,Million kilowatthours
787,2020,HYTCB,Hydropower total consumption,OK,Oklahoma,25025,Billion Btu
788,2020,SOTCB,Solar energy total consumption,NJ,New Jersey,35203,Billion Btu
789,2020,BFPRB,Biofuels production,SD,South Dakota,157168,Billion Btu
790,2020,WYTCP,Wind electricity total net generation,US,United States,337938,Million kilowatthours
791,2020,GEEGP,Geothermal electricity net generation in the electric power sector,WA,Washington,0,Million kilowatthours
792,2020,HYTCP,Hydroelectricity total net generation,IA,Iowa,1025,Million kilowatthours
793,2020,BFPRB,Biofuels production,AL,Alabama,1558,Billion Btu
794,2020,GETCB,Geothermal energy total consumption,ME,Maine,72,Billion Btu
795,2020,SOTCB,Solar energy total consumption,VA,Virginia,14439,Billion Btu
796,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,MA,Massachusetts,3726,Million kilowatthours
797,2020,GETCB,Geothermal energy total consumption,CT,Connecticut,21,Billion Btu
798,2020,HYTCB,Hydropower total consumption,MS,Mississippi,0,Billion Btu
799,2020,GETCB,Geothermal energy total consumption,AR,Arkansas,808,Billion Btu
800,2020,WYTCP,Wind electricity total net generation,FL,Florida,0,Million kilowatthours
801,2020,SOTCB,Solar energy total consumption,MD,Maryland,13457,Billion Btu
802,2020,GETCB,Geothermal energy total consumption,FL,Florida,10056,Billion Btu
803,2020,GETCB,Geothermal energy total consumption,TN,Tennessee,213,Billion Btu
804,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,HI,Hawaii,1695,Million kilowatthours
805,2020,GETCB,Geothermal energy total consumption,MO,Missouri,352,Billion Btu
806,2020,GEEGP,Geothermal electricity net generation in the electric power sector,AK,Alaska,0,Million kilowatthours
807,2020,HYTCB,Hydropower total consumption,ID,Idaho,83358,Billion Btu
808,2020,SOTCB,Solar energy total consumption,KY,Kentucky,893,Billion Btu
809,2020,WYTCB,Wind energy total consumption,CT,Connecticut,107,Billion Btu
810,2020,SOTCB,Solar energy total consumption,AR,Arkansas,3209,Billion Btu
811,2020,HYTCB,Hydropower total consumption,FL,Florida,2031,Billion Btu
812,2020,SOTCB,Solar energy total consumption,NC,North Carolina,75963,Billion Btu
813,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,GA,Georgia,4109,Million kilowatthours
814,2020,GETCB,Geothermal energy total consumption,SD,South Dakota,1868,Billion Btu
815,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,MD,Maryland,1522,Million kilowatthours
816,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,SD,South Dakota,4,Million kilowatthours
817,2020,WYTCB,Wind energy total consumption,DE,Delaware,45,Billion Btu
818,2020,HYTCP,Hydroelectricity total net generation,MD,Maryland,1697,Million kilowatthours
819,2020,GEEGP,Geothermal electricity net generation in the electric power sector,KS,Kansas,0,Million kilowatthours
820,2020,GEEGP,Geothermal electricity net generation in the electric power sector,CT,Connecticut,0,Million kilowatthours
821,2020,SOTCB,Solar energy total consumption,NV,Nevada,57245,Billion Btu
822,2020,WYTCB,Wind energy total consumption,MO,Missouri,29327,Billion Btu
823,2020,WYTCB,Wind energy total consumption,CO,Colorado,117357,Billion Btu
824,2020,SOTCB,Solar energy total consumption,DC,District of Columbia,1152,Billion Btu
825,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,NH,New Hampshire,161,Million kilowatthours
826,2020,GEEGP,Geothermal electricity net generation in the electric power sector,IA,Iowa,0,Million kilowatthours
827,2020,SOTCB,Solar energy total consumption,ME,Maine,1175,Billion Btu
828,2020,WYTCB,Wind energy total consumption,AR,Arkansas,0,Billion Btu
829,2020,WYTCP,Wind electricity total net generation,SD,South Dakota,5544,Million kilowatthours
830,2020,SOTCB,Solar energy total consumption,HI,Hawaii,16888,Billion Btu
831,2020,HYTCP,Hydroelectricity total net generation,SD,South Dakota,5831,Million kilowatthours
832,2020,SOTCB,Solar energy total consumption,AL,Alabama,3437,Billion Btu
833,2020,WYTCP,Wind electricity total net generation,CA,California,13583,Million kilowatthours
834,2020,HYTCP,Hydroelectricity total net generation,US,United States,285274,Million kilowatthours
835,2020,HYTCB,Hydropower total consumption,PA,Pennsylvania,23429,Billion Btu
836,2020,HYTCP,Hydroelectricity total net generation,TX,Texas,1079,Million kilowatthours
837,2020,HYTCP,Hydroelectricity total net generation,KS,Kansas,32,Million kilowatthours
838,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,WI,Wisconsin,223,Million kilowatthours
839,2020,HYTCP,Hydroelectricity total net generation,AK,Alaska,1764,Million kilowatthours
840,2020,GETCB,Geothermal energy total consumption,NH,New Hampshire,29,Billion Btu
841,2020,SOTCB,Solar energy total consumption,OH,Ohio,3790,Billion Btu
842,2020,WYTCP,Wind electricity total net generation,OK,Oklahoma,29417,Million kilowatthours
843,2020,WYTCB,Wind energy total consumption,TX,Texas,810430,Billion Btu
844,2020,HYTCB,Hydropower total consumption,TX,Texas,9463,Billion Btu
845,2020,GEEGP,Geothermal electricity net generation in the electric power sector,KY,Kentucky,0,Million kilowatthours
846,2020,GETCB,Geothermal energy total consumption,DC,District of Columbia,22,Billion Btu
847,2020,WYTCB,Wind energy total consumption,NM,New Mexico,63334,Billion Btu
848,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,LA,Louisiana,296,Million kilowatthours
849,2020,GEEGP,Geothermal electricity net generation in the electric power sector,FL,Florida,0,Million kilowatthours
850,2020,WYTCP,Wind electricity total net generation,HI,Hawaii,592,Million kilowatthours
851,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,AZ,Arizona,8749,Million kilowatthours
852,2020,HYTCB,Hydropower total consumption,AK,Alaska,15465,Billion Btu
853,2020,WYTCP,Wind electricity total net generation,GA,Georgia,0,Million kilowatthours
854,2020,WYTCB,Wind energy total consumption,WI,Wisconsin,15460,Billion Btu
855,2020,HYTCB,Hydropower total consumption,UT,Utah,7160,Billion Btu
856,2020,GEEGP,Geothermal electricity net generation in the electric power sector,MT,Montana,0,Million kilowatthours
857,2020,HYTCP,Hydroelectricity total net generation,NM,New Mexico,203,Million kilowatthours
858,2020,WYTCB,Wind energy total consumption,AL,Alabama,0,Billion Btu
859,2020,GETCB,Geothermal energy total consumption,WA,Washington,1136,Billion Btu
860,2020,HYTCB,Hydropower total consumption,MD,Maryland,14876,Billion Btu
861,2020,WYTCP,Wind electricity total net generation,NC,North Carolina,546,Million kilowatthours
862,2020,WYTCB,Wind energy total consumption,PA,Pennsylvania,32861,Billion Btu
863,2020,WYTCB,Wind energy total consumption,IA,Iowa,299676,Billion Btu
864,2020,HYTCB,Hydropower total consumption,MO,Missouri,16477,Billion Btu
865,2020,GETCB,Geothermal energy total consumption,OR,Oregon,2916,Billion Btu
866,2020,WYTCB,Wind energy total consumption,VA,Virginia,0,Billion Btu
867,2020,WYTCP,Wind electricity total net generation,WA,Washington,9266,Million kilowatthours
868,2020,GEEGP,Geothermal electricity net generation in the electric power sector,DC,District of Columbia,0,Million kilowatthours
869,2020,HYTCB,Hydropower total consumption,SC,South Carolina,33865,Billion Btu
870,2020,WYTCP,Wind electricity total net generation,AL,Alabama,0,Million kilowatthours
871,2020,SOTCB,Solar energy total consumption,IA,Iowa,2071,Billion Btu
872,2020,SOTCB,Solar energy total consumption,WV,West Virginia,188,Billion Btu
873,2020,WYTCP,Wind electricity total net generation,TN,Tennessee,39,Million kilowatthours
874,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,UT,Utah,3117,Million kilowatthours
875,2020,GETCB,Geothermal energy total consumption,UT,Utah,4111,Billion Btu
876,2020,SOTCB,Solar energy total consumption,UT,Utah,27389,Billion Btu
877,2020,WYTCB,Wind energy total consumption,NV,Nevada,2848,Billion Btu
878,2020,GEEGP,Geothermal electricity net generation in the electric power sector,VT,Vermont,0,Million kilowatthours
879,2020,WYTCP,Wind electricity total net generation,NH,New Hampshire,525,Million kilowatthours
880,2020,GETCB,Geothermal energy total consumption,WY,Wyoming,663,Billion Btu
881,2020,HYTCP,Hydroelectricity total net generation,RI,Rhode Island,4,Million kilowatthours
882,2020,HYTCP,Hydroelectricity total net generation,WV,West Virginia,1592,Million kilowatthours
883,2020,WYTCP,Wind electricity total net generation,UT,Utah,803,Million kilowatthours
884,2020,GETCB,Geothermal energy total consumption,OK,Oklahoma,24,Billion Btu
885,2020,HYTCP,Hydroelectricity total net generation,CO,Colorado,1669,Million kilowatthours
886,2020,WYTCB,Wind energy total consumption,OK,Oklahoma,257899,Billion Btu
887,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,NM,New Mexico,2114,Million kilowatthours
888,2020,HYTCB,Hydropower total consumption,CT,Connecticut,2858,Billion Btu
889,2020,WYTCP,Wind electricity total net generation,ID,Idaho,2771,Million kilowatthours
890,2020,WYTCB,Wind energy total consumption,OH,Ohio,20069,Billion Btu
891,2020,GETCB,Geothermal energy total consumption,OH,Ohio,3435,Billion Btu
892,2020,HYTCP,Hydroelectricity total net generation,TN,Tennessee,13452,Million kilowatthours
893,2020,SOTCB,Solar energy total consumption,TN,Tennessee,3653,Billion Btu
894,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,MO,Missouri,461,Million kilowatthours
895,2020,GETCB,Geothermal energy total consumption,NY,New York,1185,Billion Btu
896,2020,WYTCP,Wind electricity total net generation,ME,Maine,2395,Million kilowatthours
897,2020,HYTCB,Hydropower total consumption,NC,North Carolina,69763,Billion Btu
898,2020,SOTCB,Solar energy total consumption,MS,Mississippi,3916,Billion Btu
899,2020,GETCB,Geothermal energy total consumption,IL,Illinois,2042,Billion Btu
900,2020,GEEGP,Geothermal electricity net generation in the electric power sector,SC,South Carolina,0,Million kilowatthours
901,2020,HYTCB,Hydropower total consumption,IN,Indiana,2374,Billion Btu
902,2020,WYTCP,Wind electricity total net generation,AZ,Arizona,644,Million kilowatthours
903,2020,GEEGP,Geothermal electricity net generation in the electric power sector,ID,Idaho,91,Million kilowatthours
904,2020,HYTCB,Hydropower total consumption,VA,Virginia,17799,Billion Btu
905,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,PA,Pennsylvania,729,Million kilowatthours
906,2020,GEEGP,Geothermal electricity net generation in the electric power sector,TN,Tennessee,0,Million kilowatthours
907,2020,GEEGP,Geothermal electricity net generation in the electric power sector,UT,Utah,377,Million kilowatthours
908,2020,HYTCP,Hydroelectricity total net generation,WA,Washington,76410,Million kilowatthours
909,2020,GEEGP,Geothermal electricity net generation in the electric power sector,MN,Minnesota,0,Million kilowatthours
910,2020,WYTCP,Wind electricity total net generation,ND,North Dakota,13634,Million kilowatthours
911,2020,WYTCP,Wind electricity total net generation,KY,Kentucky,0,Million kilowatthours
912,2020,GETCB,Geothermal energy total consumption,DE,Delaware,430,Billion Btu
913,2020,HYTCP,Hydroelectricity total net generation,MO,Missouri,1879,Million kilowatthours
914,2020,GEEGP,Geothermal electricity net generation in the electric power sector,MO,Missouri,0,Million kilowatthours
915,2020,HYTCB,Hydropower total consumption,WY,Wyoming,9521,Billion Btu
916,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,KY,Kentucky,94,Million kilowatthours
917,2020,WYTCB,Wind energy total consumption,AZ,Arizona,5647,Billion Btu
918,2020,SOTCB,Solar energy total consumption,RI,Rhode Island,4372,Billion Btu
919,2020,GETCB,Geothermal energy total consumption,SC,South Carolina,648,Billion Btu
920,2020,SOTCB,Solar energy total consumption,WI,Wisconsin,2195,Billion Btu
921,2020,WYTCB,Wind energy total consumption,HI,Hawaii,5192,Billion Btu
922,2020,SOTCB,Solar energy total consumption,AZ,Arizona,80075,Billion Btu
923,2020,HYTCP,Hydroelectricity total net generation,DE,Delaware,0,Million kilowatthours
924,2020,SOTCB,Solar energy total consumption,LA,Louisiana,2693,Billion Btu
925,2020,SOTCB,Solar energy total consumption,CO,Colorado,19618,Billion Btu
926,2020,WYTCB,Wind energy total consumption,NY,New York,39642,Billion Btu
927,2020,HYTCB,Hydropower total consumption,MT,Montana,94224,Billion Btu
928,2020,WYTCP,Wind electricity total net generation,AR,Arkansas,0,Million kilowatthours
929,2020,SOTCB,Solar energy total consumption,KS,Kansas,954,Billion Btu
930,2020,SOTCB,Solar energy total consumption,CA,California,436394,Billion Btu
931,2020,GEEGP,Geothermal electricity net generation in the electric power sector,NH,New Hampshire,0,Million kilowatthours
932,2020,WYTCB,Wind energy total consumption,MS,Mississippi,0,Billion Btu
933,2020,SOTCB,Solar energy total consumption,ID,Idaho,5746,Billion Btu
934,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,DC,District of Columbia,131,Million kilowatthours
935,2020,WYTCP,Wind electricity total net generation,CT,Connecticut,12,Million kilowatthours
936,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,MN,Minnesota,1773,Million kilowatthours
937,2020,HYTCP,Hydroelectricity total net generation,ME,Maine,3158,Million kilowatthours
938,2020,HYTCB,Hydropower total consumption,NE,Nebraska,12187,Billion Btu
939,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,OK,Oklahoma,93,Million kilowatthours
940,2020,HYTCP,Hydroelectricity total net generation,OH,Ohio,374,Million kilowatthours
941,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,VA,Virginia,1585,Million kilowatthours
942,2020,HYTCB,Hydropower total consumption,OH,Ohio,3281,Billion Btu
943,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,TN,Tennessee,413,Million kilowatthours
944,2020,HYTCP,Hydroelectricity total net generation,AL,Alabama,13349,Million kilowatthours
945,2020,WYTCP,Wind electricity total net generation,CO,Colorado,13386,Million kilowatthours
946,2020,GETCB,Geothermal energy total consumption,NC,North Carolina,967,Billion Btu
947,2020,HYTCB,Hydropower total consumption,DC,District of Columbia,0,Billion Btu
948,2020,HYTCB,Hydropower total consumption,DE,Delaware,0,Billion Btu
949,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,AR,Arkansas,358,Million kilowatthours
950,2020,GEEGP,Geothermal electricity net generation in the electric power sector,NE,Nebraska,0,Million kilowatthours
951,2020,SOTCB,Solar energy total consumption,OR,Oregon,13105,Billion Btu
952,2020,HYTCB,Hydropower total consumption,US,United States,2500996,Billion Btu
953,2020,HYTCB,Hydropower total consumption,WV,West Virginia,13957,Billion Btu
954,2020,GEEGP,Geothermal electricity net generation in the electric power sector,SD,South Dakota,0,Million kilowatthours
955,2020,HYTCP,Hydroelectricity total net generation,FL,Florida,232,Million kilowatthours
956,2020,WYTCP,Wind electricity total net generation,MA,Massachusetts,238,Million kilowatthours
957,2020,GEEGP,Geothermal electricity net generation in the electric power sector,AZ,Arizona,0,Million kilowatthours
958,2020,WYTCB,Wind energy total consumption,SD,South Dakota,48606,Billion Btu
959,2020,HYTCB,Hydropower total consumption,MN,Minnesota,8783,Billion Btu
960,2020,GEEGP,Geothermal electricity net generation in the electric power sector,NY,New York,0,Million kilowatthours
961,2020,GETCB,Geothermal energy total consumption,MS,Mississippi,958,Billion Btu
962,2020,HYTCB,Hydropower total consumption,KS,Kansas,284,Billion Btu
963,2020,WYTCB,Wind energy total consumption,CA,California,119083,Billion Btu
964,2020,GEEGP,Geothermal electricity net generation in the electric power sector,AR,Arkansas,0,Million kilowatthours
965,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,MI,Michigan,310,Million kilowatthours
966,2020,SOTCB,Solar energy total consumption,WY,Wyoming,1565,Billion Btu
967,2020,GEEGP,Geothermal electricity net generation in the electric power sector,OR,Oregon,192,Million kilowatthours
968,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,IL,Illinois,506,Million kilowatthours
969,2020,WYTCP,Wind electricity total net generation,MO,Missouri,3345,Million kilowatthours
970,2020,GETCB,Geothermal energy total consumption,MA,Massachusetts,859,Billion Btu
971,2020,GETCB,Geothermal energy total consumption,US,United States,202805,Billion Btu
972,2020,GEEGP,Geothermal electricity net generation in the electric power sector,VA,Virginia,0,Million kilowatthours
973,2020,WYTCP,Wind electricity total net generation,MD,Maryland,546,Million kilowatthours
974,2020,HYTCB,Hydropower total consumption,VT,Vermont,9904,Billion Btu
975,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,IN,Indiana,526,Million kilowatthours
976,2020,HYTCP,Hydroelectricity total net generation,NE,Nebraska,1390,Million kilowatthours
977,2020,GETCB,Geothermal energy total consumption,HI,Hawaii,92,Billion Btu
978,2020,WYTCB,Wind energy total consumption,RI,Rhode Island,1883,Billion Btu
979,2020,WYTCB,Wind energy total consumption,OR,Oregon,76950,Billion Btu
980,2020,SOTCB,Solar energy total consumption,IL,Illinois,5709,Billion Btu
981,2020,WYTCB,Wind energy total consumption,AK,Alaska,1127,Billion Btu
982,2020,HYTCB,Hydropower total consumption,IL,Illinois,1183,Billion Btu
983,2020,WYTCB,Wind energy total consumption,IL,Illinois,142253,Billion Btu
984,2020,HYTCB,Hydropower total consumption,ND,North Dakota,21483,Billion Btu
985,2020,WYTCP,Wind electricity total net generation,NE,Nebraska,9115,Million kilowatthours
986,2020,GETCB,Geothermal energy total consumption,KY,Kentucky,2712,Billion Btu
987,2020,SOTGP,Solar thermal and photovoltaic electricity total net generation,SC,South Carolina,2092,Million kilowatthours
988,2020,GETCB,Geothermal energy total consumption,MI,Michigan,5193,Billion Btu
989,2020,GETCB,Geothermal energy total consumption,ID,Idaho,2296,Billion Btu
