,period,seriesId,seriesDescription,stateId,stateDescription,value,unit
710,2019,TEICD,Total energy average price in the industrial sector,IL,Illinois,10.44,Dollars per million Btu
711,2019,TEACD,Total energy average price in the transportation sector,IL,Illinois,20.35,Dollars per million Btu
712,2019,TECCD,Total energy average price in the commercial sector,IL,Illinois,14.77,Dollars per million Btu
713,2019,TETXD,Total end-use energy average price,IL,Illinois,16.0,Dollars per million Btu
714,2019,TEACD,Total energy average price in the transportation sector,IN,Indiana,20.66,Dollars per million Btu
715,2019,TETXD,Total end-use energy average price,IN,Indiana,15.37,Dollars per million Btu
716,2019,TETCD,Total energy average price,IN,Indiana,15.37,Dollars per million Btu
717,2019,TECCD,Total energy average price in the commercial sector,IN,Indiana,18.0,Dollars per million Btu
718,2019,TEICD,Total energy average price in the industrial sector,IN,Indiana,9.5,Dollars per million Btu
719,2019,TERCD,Total energy average price in the residential sector,IN,Indiana,20.36,Dollars per million Btu
720,2019,TETXD,Total end-use energy average price,KS,Kansas,17.31,Dollars per million Btu
721,2019,TEICD,Total energy average price in the industrial sector,KS,Kansas,9.98,Dollars per million Btu
722,2019,TERCD,Total energy average price in the residential sector,KS,Kansas,19.69,Dollars per million Btu
723,2019,TECCD,Total energy average price in the commercial sector,KS,Kansas,19.87,Dollars per million Btu
724,2019,TEACD,Total energy average price in the transportation sector,KS,Kansas,20.69,Dollars per million Btu
725,2019,TETCD,Total energy average price,KS,Kansas,17.31,Dollars per million Btu
726,2019,TECCD,Total energy average price in the commercial sector,KY,Kentucky,21.18,Dollars per million Btu
727,2019,TETCD,Total energy average price,KY,Kentucky,17.36,Dollars per million Btu
728,2019,TERCD,Total energy average price in the residential sector,KY,Kentucky,23.5,Dollars per million Btu
729,2019,TEICD,Total energy average price in the industrial sector,KY,Kentucky,9.56,Dollars per million Btu
730,2019,TEACD,Total energy average price in the transportation sector,KY,Kentucky,20.07,Dollars per million Btu
731,2019,TETXD,Total end-use energy average price,KY,Kentucky,17.36,Dollars per million Btu
732,2019,TEACD,Total energy average price in the transportation sector,LA,Louisiana,19.06,Dollars per million Btu
733,2019,TECCD,Total energy average price in the commercial sector,LA,Louisiana,20.66,Dollars per million Btu
734,2019,TERCD,Total energy average price in the residential sector,LA,Louisiana,24.22,Dollars per million Btu
735,2019,TETCD,Total energy average price,LA,Louisiana,10.64,Dollars per million Btu
736,2019,TEICD,Total energy average price in the industrial sector,LA,Louisiana,7.26,Dollars per million Btu
737,2019,TETXD,Total end-use energy average price,LA,Louisiana,10.64,Dollars per million Btu
738,2019,TEACD,Total energy average price in the transportation sector,MA,Massachusetts,20.92,Dollars per million Btu
739,2019,TETXD,Total end-use energy average price,MA,Massachusetts,23.51,Dollars per million Btu
740,2019,TEICD,Total energy average price in the industrial sector,MA,Massachusetts,19.7,Dollars per million Btu
741,2019,TECCD,Total energy average price in the commercial sector,MA,Massachusetts,25.74,Dollars per million Btu
742,2019,TETCD,Total energy average price,MA,Massachusetts,23.51,Dollars per million Btu
743,2019,TERCD,Total energy average price in the residential sector,MA,Massachusetts,27.09,Dollars per million Btu
744,2019,TETXD,Total end-use energy average price,MD,Maryland,21.44,Dollars per million Btu
745,2019,TERCD,Total energy average price in the residential sector,MD,Maryland,25.6,Dollars per million Btu
746,2019,TEICD,Total energy average price in the industrial sector,MD,Maryland,13.73,Dollars per million Btu
747,2019,TECCD,Total energy average price in the commercial sector,MD,Maryland,20.15,Dollars per million Btu
748,2019,TETCD,Total energy average price,MD,Maryland,21.44,Dollars per million Btu
749,2019,TEACD,Total energy average price in the transportation sector,MD,Maryland,21.43,Dollars per million Btu
750,2019,TETCD,Total energy average price,ME,Maine,19.27,Dollars per million Btu
751,2019,TECCD,Total energy average price in the commercial sector,ME,Maine,21.64,Dollars per million Btu
752,2019,TEACD,Total energy average price in the transportation sector,ME,Maine,22.15,Dollars per million Btu
753,2019,TEICD,Total energy average price in the industrial sector,ME,Maine,8.84,Dollars per million Btu
754,2019,TETXD,Total end-use energy average price,ME,Maine,19.27,Dollars per million Btu
755,2019,TERCD,Total energy average price in the residential sector,ME,Maine,25.21,Dollars per million Btu
756,2019,TETXD,Total end-use energy average price,MI,Michigan,16.89,Dollars per million Btu
757,2019,TETCD,Total energy average price,MI,Michigan,16.89,Dollars per million Btu
758,2019,TERCD,Total energy average price in the residential sector,MI,Michigan,17.08,Dollars per million Btu
759,2019,TEICD,Total energy average price in the industrial sector,MI,Michigan,10.8,Dollars per million Btu
760,2019,TECCD,Total energy average price in the commercial sector,MI,Michigan,17.13,Dollars per million Btu
761,2019,TEACD,Total energy average price in the transportation sector,MI,Michigan,20.21,Dollars per million Btu
762,2019,TETCD,Total energy average price,MN,Minnesota,16.59,Dollars per million Btu
763,2019,TECCD,Total energy average price in the commercial sector,MN,Minnesota,15.58,Dollars per million Btu
764,2019,TEACD,Total energy average price in the transportation sector,MN,Minnesota,20.6,Dollars per million Btu
765,2019,TEICD,Total energy average price in the industrial sector,MN,Minnesota,10.95,Dollars per million Btu
766,2019,TERCD,Total energy average price in the residential sector,MN,Minnesota,17.52,Dollars per million Btu
767,2019,TETXD,Total end-use energy average price,MN,Minnesota,16.59,Dollars per million Btu
768,2019,TERCD,Total energy average price in the residential sector,MO,Missouri,21.14,Dollars per million Btu
769,2019,TETCD,Total energy average price,MO,Missouri,18.76,Dollars per million Btu
770,2019,TETXD,Total end-use energy average price,MO,Missouri,18.76,Dollars per million Btu
771,2019,TEACD,Total energy average price in the transportation sector,MO,Missouri,19.96,Dollars per million Btu
772,2019,TEICD,Total energy average price in the industrial sector,MO,Missouri,12.13,Dollars per million Btu
773,2019,TECCD,Total energy average price in the commercial sector,MO,Missouri,18.54,Dollars per million Btu
774,2019,TECCD,Total energy average price in the commercial sector,MS,Mississippi,23.28,Dollars per million Btu
775,2019,TETCD,Total energy average price,MS,Mississippi,17.35,Dollars per million Btu
776,2019,TEACD,Total energy average price in the transportation sector,MS,Mississippi,19.6,Dollars per million Btu
777,2019,TERCD,Total energy average price in the residential sector,MS,Mississippi,26.64,Dollars per million Btu
778,2019,TEICD,Total energy average price in the industrial sector,MS,Mississippi,8.5,Dollars per million Btu
779,2019,TETXD,Total end-use energy average price,MS,Mississippi,17.35,Dollars per million Btu
780,2019,TETCD,Total energy average price,MT,Montana,17.99,Dollars per million Btu
781,2019,TECCD,Total energy average price in the commercial sector,MT,Montana,15.26,Dollars per million Btu
782,2019,TEICD,Total energy average price in the industrial sector,MT,Montana,11.66,Dollars per million Btu
783,2019,TEACD,Total energy average price in the transportation sector,MT,Montana,22.8,Dollars per million Btu
784,2019,TERCD,Total energy average price in the residential sector,MT,Montana,17.24,Dollars per million Btu
785,2019,TETXD,Total end-use energy average price,MT,Montana,17.99,Dollars per million Btu
786,2019,TERCD,Total energy average price in the residential sector,NC,North Carolina,27.77,Dollars per million Btu
787,2019,TETCD,Total energy average price,NC,North Carolina,19.56,Dollars per million Btu
788,2019,TETXD,Total end-use energy average price,NC,North Carolina,19.56,Dollars per million Btu
789,2019,TECCD,Total energy average price in the commercial sector,NC,North Carolina,20.73,Dollars per million Btu
790,2019,TEICD,Total energy average price in the industrial sector,NC,North Carolina,10.96,Dollars per million Btu
791,2019,TEACD,Total energy average price in the transportation sector,NC,North Carolina,20.05,Dollars per million Btu
792,2019,TECCD,Total energy average price in the commercial sector,ND,North Dakota,16.95,Dollars per million Btu
793,2019,TETCD,Total energy average price,ND,North Dakota,14.67,Dollars per million Btu
794,2019,TEICD,Total energy average price in the industrial sector,ND,North Dakota,9.37,Dollars per million Btu
795,2019,TERCD,Total energy average price in the residential sector,ND,North Dakota,18.51,Dollars per million Btu
796,2019,TETXD,Total end-use energy average price,ND,North Dakota,14.67,Dollars per million Btu
797,2019,TEACD,Total energy average price in the transportation sector,ND,North Dakota,22.1,Dollars per million Btu
798,2019,TETXD,Total end-use energy average price,NE,Nebraska,16.03,Dollars per million Btu
799,2019,TECCD,Total energy average price in the commercial sector,NE,Nebraska,14.96,Dollars per million Btu
800,2019,TEACD,Total energy average price in the transportation sector,NE,Nebraska,21.37,Dollars per million Btu
801,2019,TETCD,Total energy average price,NE,Nebraska,16.03,Dollars per million Btu
802,2019,TEICD,Total energy average price in the industrial sector,NE,Nebraska,10.05,Dollars per million Btu
803,2019,TERCD,Total energy average price in the residential sector,NE,Nebraska,17.57,Dollars per million Btu
804,2019,TEACD,Total energy average price in the transportation sector,NH,New Hampshire,21.3,Dollars per million Btu
805,2019,TEICD,Total energy average price in the industrial sector,NH,New Hampshire,18.99,Dollars per million Btu
806,2019,TERCD,Total energy average price in the residential sector,NH,New Hampshire,27.25,Dollars per million Btu
807,2019,TETXD,Total end-use energy average price,NH,New Hampshire,23.52,Dollars per million Btu
808,2019,TETCD,Total energy average price,NH,New Hampshire,23.52,Dollars per million Btu
809,2019,TECCD,Total energy average price in the commercial sector,NH,New Hampshire,25.73,Dollars per million Btu
810,2019,TETXD,Total end-use energy average price,NJ,New Jersey,19.88,Dollars per million Btu
811,2019,TEACD,Total energy average price in the transportation sector,NJ,New Jersey,20.15,Dollars per million Btu
812,2019,TEICD,Total energy average price in the industrial sector,NJ,New Jersey,16.66,Dollars per million Btu
813,2019,TECCD,Total energy average price in the commercial sector,NJ,New Jersey,20.46,Dollars per million Btu
814,2019,TETCD,Total energy average price,NJ,New Jersey,19.88,Dollars per million Btu
815,2019,TERCD,Total energy average price in the residential sector,NJ,New Jersey,19.97,Dollars per million Btu
816,2019,TETXD,Total end-use energy average price,NM,New Mexico,18.49,Dollars per million Btu
817,2019,TETCD,Total energy average price,NM,New Mexico,18.49,Dollars per million Btu
818,2019,TECCD,Total energy average price in the commercial sector,NM,New Mexico,16.51,Dollars per million Btu
819,2019,TEICD,Total energy average price in the industrial sector,NM,New Mexico,15.48,Dollars per million Btu
820,2019,TEACD,Total energy average price in the transportation sector,NM,New Mexico,20.55,Dollars per million Btu
821,2019,TERCD,Total energy average price in the residential sector,NM,New Mexico,16.88,Dollars per million Btu
822,2019,TEICD,Total energy average price in the industrial sector,NV,Nevada,14.84,Dollars per million Btu
823,2019,TEACD,Total energy average price in the transportation sector,NV,Nevada,22.22,Dollars per million Btu
824,2019,TETXD,Total end-use energy average price,NV,Nevada,19.72,Dollars per million Btu
825,2019,TERCD,Total energy average price in the residential sector,NV,Nevada,21.33,Dollars per million Btu
826,2019,TECCD,Total energy average price in the commercial sector,NV,Nevada,15.91,Dollars per million Btu
827,2019,TETCD,Total energy average price,NV,Nevada,19.72,Dollars per million Btu
828,2019,TECCD,Total energy average price in the commercial sector,NY,New York,21.08,Dollars per million Btu
829,2019,TEACD,Total energy average price in the transportation sector,NY,New York,20.06,Dollars per million Btu
830,2019,TETCD,Total energy average price,NY,New York,20.16,Dollars per million Btu
831,2019,TETXD,Total end-use energy average price,NY,New York,20.16,Dollars per million Btu
832,2019,TERCD,Total energy average price in the residential sector,NY,New York,22.07,Dollars per million Btu
833,2019,TEICD,Total energy average price in the industrial sector,NY,New York,12.29,Dollars per million Btu
834,2019,TECCD,Total energy average price in the commercial sector,OH,Ohio,16.09,Dollars per million Btu
835,2019,TEACD,Total energy average price in the transportation sector,OH,Ohio,21.19,Dollars per million Btu
836,2019,TEICD,Total energy average price in the industrial sector,OH,Ohio,10.68,Dollars per million Btu
837,2019,TERCD,Total energy average price in the residential sector,OH,Ohio,19.06,Dollars per million Btu
838,2019,TETXD,Total end-use energy average price,OH,Ohio,16.96,Dollars per million Btu
839,2019,TETCD,Total energy average price,OH,Ohio,16.96,Dollars per million Btu
840,2019,TETCD,Total energy average price,OK,Oklahoma,15.54,Dollars per million Btu
841,2019,TETXD,Total end-use energy average price,OK,Oklahoma,15.54,Dollars per million Btu
842,2019,TEACD,Total energy average price in the transportation sector,OK,Oklahoma,19.73,Dollars per million Btu
843,2019,TERCD,Total energy average price in the residential sector,OK,Oklahoma,20.01,Dollars per million Btu
844,2019,TECCD,Total energy average price in the commercial sector,OK,Oklahoma,16.45,Dollars per million Btu
845,2019,TEICD,Total energy average price in the industrial sector,OK,Oklahoma,7.73,Dollars per million Btu
846,2019,TEICD,Total energy average price in the industrial sector,OR,Oregon,10.5,Dollars per million Btu
847,2019,TETCD,Total energy average price,OR,Oregon,19.87,Dollars per million Btu
848,2019,TERCD,Total energy average price in the residential sector,OR,Oregon,21.47,Dollars per million Btu
849,2019,TEACD,Total energy average price in the transportation sector,OR,Oregon,24.66,Dollars per million Btu
850,2019,TETXD,Total end-use energy average price,OR,Oregon,19.87,Dollars per million Btu
851,2019,TECCD,Total energy average price in the commercial sector,OR,Oregon,18.96,Dollars per million Btu
852,2019,TECCD,Total energy average price in the commercial sector,PA,Pennsylvania,16.47,Dollars per million Btu
853,2019,TEACD,Total energy average price in the transportation sector,PA,Pennsylvania,22.11,Dollars per million Btu
854,2019,TETCD,Total energy average price,PA,Pennsylvania,18.32,Dollars per million Btu
855,2019,TERCD,Total energy average price in the residential sector,PA,Pennsylvania,22.89,Dollars per million Btu
856,2019,TEICD,Total energy average price in the industrial sector,PA,Pennsylvania,11.36,Dollars per million Btu
857,2019,TETXD,Total end-use energy average price,PA,Pennsylvania,18.32,Dollars per million Btu
858,2019,TEICD,Total energy average price in the industrial sector,RI,Rhode Island,17.17,Dollars per million Btu
859,2019,TERCD,Total energy average price in the residential sector,RI,Rhode Island,27.58,Dollars per million Btu
860,2019,TETCD,Total energy average price,RI,Rhode Island,24.3,Dollars per million Btu
861,2019,TEACD,Total energy average price in the transportation sector,RI,Rhode Island,21.94,Dollars per million Btu
862,2019,TETXD,Total end-use energy average price,RI,Rhode Island,24.3,Dollars per million Btu
863,2019,TECCD,Total energy average price in the commercial sector,RI,Rhode Island,28.44,Dollars per million Btu
864,2019,TETCD,Total energy average price,SC,South Carolina,18.84,Dollars per million Btu
865,2019,TEACD,Total energy average price in the transportation sector,SC,South Carolina,19.47,Dollars per million Btu
866,2019,TETXD,Total end-use energy average price,SC,South Carolina,18.84,Dollars per million Btu
867,2019,TERCD,Total energy average price in the residential sector,SC,South Carolina,32.15,Dollars per million Btu
868,2019,TECCD,Total energy average price in the commercial sector,SC,South Carolina,24.26,Dollars per million Btu
869,2019,TEICD,Total energy average price in the industrial sector,SC,South Carolina,9.73,Dollars per million Btu
870,2019,TECCD,Total energy average price in the commercial sector,SD,South Dakota,17.23,Dollars per million Btu
871,2019,TEACD,Total energy average price in the transportation sector,SD,South Dakota,21.38,Dollars per million Btu
872,2019,TETCD,Total energy average price,SD,South Dakota,16.63,Dollars per million Btu
873,2019,TETXD,Total end-use energy average price,SD,South Dakota,16.63,Dollars per million Btu
874,2019,TEICD,Total energy average price in the industrial sector,SD,South Dakota,9.56,Dollars per million Btu
875,2019,TERCD,Total energy average price in the residential sector,SD,South Dakota,19.77,Dollars per million Btu
876,2019,TEICD,Total energy average price in the industrial sector,TN,Tennessee,8.87,Dollars per million Btu
877,2019,TETXD,Total end-use energy average price,TN,Tennessee,18.3,Dollars per million Btu
878,2019,TECCD,Total energy average price in the commercial sector,TN,Tennessee,23.09,Dollars per million Btu
879,2019,TEACD,Total energy average price in the transportation sector,TN,Tennessee,19.77,Dollars per million Btu
880,2019,TERCD,Total energy average price in the residential sector,TN,Tennessee,24.02,Dollars per million Btu
881,2019,TETCD,Total energy average price,TN,Tennessee,18.3,Dollars per million Btu
882,2019,TECCD,Total energy average price in the commercial sector,TX,Texas,18.31,Dollars per million Btu
883,2019,TETCD,Total energy average price,TX,Texas,14.08,Dollars per million Btu
884,2019,TETXD,Total end-use energy average price,TX,Texas,14.08,Dollars per million Btu
885,2019,TEACD,Total energy average price in the transportation sector,TX,Texas,18.65,Dollars per million Btu
886,2019,TERCD,Total energy average price in the residential sector,TX,Texas,27.0,Dollars per million Btu
887,2019,TEICD,Total energy average price in the industrial sector,TX,Texas,8.65,Dollars per million Btu
888,2019,TETCD,Total energy average price,US,United States,17.96,Dollars per million Btu
889,2019,TETXD,Total end-use energy average price,US,United States,17.96,Dollars per million Btu
890,2019,TEACD,Total energy average price in the transportation sector,US,United States,20.83,Dollars per million Btu
891,2019,TECCD,Total energy average price in the commercial sector,US,United States,20.4,Dollars per million Btu
892,2019,TEICD,Total energy average price in the industrial sector,US,United States,9.91,Dollars per million Btu
893,2019,TERCD,Total energy average price in the residential sector,US,United States,23.13,Dollars per million Btu
894,2019,TEICD,Total energy average price in the industrial sector,UT,Utah,12.26,Dollars per million Btu
895,2019,TECCD,Total energy average price in the commercial sector,UT,Utah,14.42,Dollars per million Btu
896,2019,TETCD,Total energy average price,UT,Utah,17.46,Dollars per million Btu
897,2019,TERCD,Total energy average price in the residential sector,UT,Utah,14.41,Dollars per million Btu
898,2019,TETXD,Total end-use energy average price,UT,Utah,17.46,Dollars per million Btu
899,2019,TEACD,Total energy average price in the transportation sector,UT,Utah,22.03,Dollars per million Btu
900,2019,TETXD,Total end-use energy average price,VA,Virginia,18.5,Dollars per million Btu
901,2019,TECCD,Total energy average price in the commercial sector,VA,Virginia,18.8,Dollars per million Btu
902,2019,TEACD,Total energy average price in the transportation sector,VA,Virginia,19.16,Dollars per million Btu
903,2019,TETCD,Total energy average price,VA,Virginia,18.5,Dollars per million Btu
904,2019,TEICD,Total energy average price in the industrial sector,VA,Virginia,9.39,Dollars per million Btu
905,2019,TERCD,Total energy average price in the residential sector,VA,Virginia,26.63,Dollars per million Btu
906,2019,TECCD,Total energy average price in the commercial sector,VT,Vermont,21.32,Dollars per million Btu
907,2019,TEICD,Total energy average price in the industrial sector,VT,Vermont,19.71,Dollars per million Btu
908,2019,TEACD,Total energy average price in the transportation sector,VT,Vermont,22.3,Dollars per million Btu
909,2019,TETXD,Total end-use energy average price,VT,Vermont,22.16,Dollars per million Btu
910,2019,TETCD,Total energy average price,VT,Vermont,22.16,Dollars per million Btu
911,2019,TERCD,Total energy average price in the residential sector,VT,Vermont,23.43,Dollars per million Btu
912,2019,TEACD,Total energy average price in the transportation sector,WA,Washington,22.53,Dollars per million Btu
913,2019,TECCD,Total energy average price in the commercial sector,WA,Washington,18.33,Dollars per million Btu
914,2019,TEICD,Total energy average price in the industrial sector,WA,Washington,10.11,Dollars per million Btu
915,2019,TETCD,Total energy average price,WA,Washington,19.09,Dollars per million Btu
916,2019,TERCD,Total energy average price in the residential sector,WA,Washington,19.63,Dollars per million Btu
917,2019,TETXD,Total end-use energy average price,WA,Washington,19.09,Dollars per million Btu
918,2019,TETCD,Total energy average price,WI,Wisconsin,16.89,Dollars per million Btu
919,2019,TERCD,Total energy average price in the residential sector,WI,Wisconsin,17.63,Dollars per million Btu
920,2019,TEICD,Total energy average price in the industrial sector,WI,Wisconsin,10.79,Dollars per million Btu
921,2019,TETXD,Total end-use energy average price,WI,Wisconsin,16.89,Dollars per million Btu
922,2019,TEACD,Total energy average price in the transportation sector,WI,Wisconsin,21.53,Dollars per million Btu
923,2019,TECCD,Total energy average price in the commercial sector,WI,Wisconsin,16.69,Dollars per million Btu
924,2019,TEICD,Total energy average price in the industrial sector,WV,West Virginia,11.99,Dollars per million Btu
925,2019,TETCD,Total energy average price,WV,West Virginia,17.83,Dollars per million Btu
926,2019,TECCD,Total energy average price in the commercial sector,WV,West Virginia,17.07,Dollars per million Btu
927,2019,TEACD,Total energy average price in the transportation sector,WV,West Virginia,21.8,Dollars per million Btu
928,2019,TETXD,Total end-use energy average price,WV,West Virginia,17.83,Dollars per million Btu
929,2019,TERCD,Total energy average price in the residential sector,WV,West Virginia,22.77,Dollars per million Btu
930,2019,TECCD,Total energy average price in the commercial sector,WY,Wyoming,15.99,Dollars per million Btu
931,2019,TEICD,Total energy average price in the industrial sector,WY,Wyoming,9.64,Dollars per million Btu
932,2019,TEACD,Total energy average price in the transportation sector,WY,Wyoming,21.78,Dollars per million Btu
933,2019,TERCD,Total energy average price in the residential sector,WY,Wyoming,17.48,Dollars per million Btu
934,2019,TETXD,Total end-use energy average price,WY,Wyoming,14.93,Dollars per million Btu
935,2019,TETCD,Total energy average price,WY,Wyoming,14.93,Dollars per million Btu
936,2018,TETCD,Total energy average price,AK,Alaska,22.2,Dollars per million Btu
937,2018,TECCD,Total energy average price in the commercial sector,AK,Alaska,22.14,Dollars per million Btu
938,2018,TETXD,Total end-use energy average price,AK,Alaska,22.2,Dollars per million Btu
939,2018,TEICD,Total energy average price in the industrial sector,AK,Alaska,25.34,Dollars per million Btu
940,2018,TERCD,Total energy average price in the residential sector,AK,Alaska,23.87,Dollars per million Btu
941,2018,TEACD,Total energy average price in the transportation sector,AK,Alaska,21.37,Dollars per million Btu
942,2018,TEACD,Total energy average price in the transportation sector,AL,Alabama,20.72,Dollars per million Btu
943,2018,TEICD,Total energy average price in the industrial sector,AL,Alabama,7.73,Dollars per million Btu
944,2018,TETCD,Total energy average price,AL,Alabama,16.7,Dollars per million Btu
945,2018,TERCD,Total energy average price in the residential sector,AL,Alabama,30.42,Dollars per million Btu
946,2018,TECCD,Total energy average price in the commercial sector,AL,Alabama,26.5,Dollars per million Btu
947,2018,TETXD,Total end-use energy average price,AL,Alabama,16.7,Dollars per million Btu
948,2018,TEACD,Total energy average price in the transportation sector,AR,Arkansas,21.1,Dollars per million Btu
949,2018,TETCD,Total energy average price,AR,Arkansas,16.45,Dollars per million Btu
950,2018,TETXD,Total end-use energy average price,AR,Arkansas,16.45,Dollars per million Btu
951,2018,TECCD,Total energy average price in the commercial sector,AR,Arkansas,14.45,Dollars per million Btu
952,2018,TEICD,Total energy average price in the industrial sector,AR,Arkansas,9.87,Dollars per million Btu
953,2018,TERCD,Total energy average price in the residential sector,AR,Arkansas,22.5,Dollars per million Btu
954,2018,TEACD,Total energy average price in the transportation sector,AZ,Arizona,23.24,Dollars per million Btu
955,2018,TERCD,Total energy average price in the residential sector,AZ,Arizona,31.81,Dollars per million Btu
956,2018,TETCD,Total energy average price,AZ,Arizona,23.98,Dollars per million Btu
957,2018,TECCD,Total energy average price in the commercial sector,AZ,Arizona,25.16,Dollars per million Btu
958,2018,TETXD,Total end-use energy average price,AZ,Arizona,23.98,Dollars per million Btu
959,2018,TEICD,Total energy average price in the industrial sector,AZ,Arizona,16.21,Dollars per million Btu
960,2018,TETCD,Total energy average price,CA,California,24.45,Dollars per million Btu
961,2018,TEICD,Total energy average price in the industrial sector,CA,California,14.43,Dollars per million Btu
962,2018,TETXD,Total end-use energy average price,CA,California,24.45,Dollars per million Btu
963,2018,TECCD,Total energy average price in the commercial sector,CA,California,30.96,Dollars per million Btu
964,2018,TEACD,Total energy average price in the transportation sector,CA,California,25.05,Dollars per million Btu
965,2018,TERCD,Total energy average price in the residential sector,CA,California,29.45,Dollars per million Btu
966,2018,TETXD,Total end-use energy average price,CO,Colorado,18.5,Dollars per million Btu
967,2018,TEACD,Total energy average price in the transportation sector,CO,Colorado,21.45,Dollars per million Btu
968,2018,TEICD,Total energy average price in the industrial sector,CO,Colorado,13.78,Dollars per million Btu
969,2018,TECCD,Total energy average price in the commercial sector,CO,Colorado,18.95,Dollars per million Btu
970,2018,TERCD,Total energy average price in the residential sector,CO,Colorado,16.73,Dollars per million Btu
971,2018,TETCD,Total energy average price,CO,Colorado,18.5,Dollars per million Btu
972,2018,TEACD,Total energy average price in the transportation sector,CT,Connecticut,23.35,Dollars per million Btu
973,2018,TEICD,Total energy average price in the industrial sector,CT,Connecticut,17.2,Dollars per million Btu
974,2018,TETCD,Total energy average price,CT,Connecticut,24.87,Dollars per million Btu
975,2018,TETXD,Total end-use energy average price,CT,Connecticut,24.87,Dollars per million Btu
976,2018,TERCD,Total energy average price in the residential sector,CT,Connecticut,29.59,Dollars per million Btu
977,2018,TECCD,Total energy average price in the commercial sector,CT,Connecticut,24.75,Dollars per million Btu
978,2018,TEACD,Total energy average price in the transportation sector,DC,District of Columbia,24.07,Dollars per million Btu
979,2018,TEICD,Total energy average price in the industrial sector,DC,District of Columbia,16.34,Dollars per million Btu
980,2018,TETXD,Total end-use energy average price,DC,District of Columbia,23.57,Dollars per million Btu
981,2018,TERCD,Total energy average price in the residential sector,DC,District of Columbia,21.7,Dollars per million Btu
982,2018,TETCD,Total energy average price,DC,District of Columbia,23.57,Dollars per million Btu
983,2018,TECCD,Total energy average price in the commercial sector,DC,District of Columbia,24.96,Dollars per million Btu
984,2018,TEICD,Total energy average price in the industrial sector,DE,Delaware,13.79,Dollars per million Btu
985,2018,TERCD,Total energy average price in the residential sector,DE,Delaware,26.05,Dollars per million Btu
986,2018,TETCD,Total energy average price,DE,Delaware,20.74,Dollars per million Btu
987,2018,TEACD,Total energy average price in the transportation sector,DE,Delaware,22.2,Dollars per million Btu
988,2018,TETXD,Total end-use energy average price,DE,Delaware,20.74,Dollars per million Btu
989,2018,TECCD,Total energy average price in the commercial sector,DE,Delaware,18.76,Dollars per million Btu
990,2018,TETCD,Total energy average price,FL,Florida,21.41,Dollars per million Btu
991,2018,TECCD,Total energy average price in the commercial sector,FL,Florida,23.67,Dollars per million Btu
992,2018,TETXD,Total end-use energy average price,FL,Florida,21.41,Dollars per million Btu
993,2018,TEACD,Total energy average price in the transportation sector,FL,Florida,20.03,Dollars per million Btu
994,2018,TEICD,Total energy average price in the industrial sector,FL,Florida,10.87,Dollars per million Btu
995,2018,TERCD,Total energy average price in the residential sector,FL,Florida,33.42,Dollars per million Btu
996,2018,TEICD,Total energy average price in the industrial sector,GA,Georgia,8.84,Dollars per million Btu
997,2018,TECCD,Total energy average price in the commercial sector,GA,Georgia,22.74,Dollars per million Btu
998,2018,TETCD,Total energy average price,GA,Georgia,18.35,Dollars per million Btu
999,2018,TEACD,Total energy average price in the transportation sector,GA,Georgia,19.88,Dollars per million Btu
1000,2018,TETXD,Total end-use energy average price,GA,Georgia,18.35,Dollars per million Btu
1001,2018,TERCD,Total energy average price in the residential sector,GA,Georgia,25.66,Dollars per million Btu
1002,2018,TERCD,Total energy average price in the residential sector,HI,Hawaii,90.31,Dollars per million Btu
1003,2018,TECCD,Total energy average price in the commercial sector,HI,Hawaii,49.59,Dollars per million Btu
1004,2018,TEACD,Total energy average price in the transportation sector,HI,Hawaii,21.53,Dollars per million Btu
1005,2018,TETXD,Total end-use energy average price,HI,Hawaii,30.36,Dollars per million Btu
1006,2018,TEICD,Total energy average price in the industrial sector,HI,Hawaii,55.67,Dollars per million Btu
1007,2018,TETCD,Total energy average price,HI,Hawaii,30.36,Dollars per million Btu
1008,2018,TECCD,Total energy average price in the commercial sector,IA,Iowa,15.24,Dollars per million Btu
1009,2018,TEICD,Total energy average price in the industrial sector,IA,Iowa,9.12,Dollars per million Btu
1010,2018,TETCD,Total energy average price,IA,Iowa,14.62,Dollars per million Btu
1011,2018,TETXD,Total end-use energy average price,IA,Iowa,14.62,Dollars per million Btu
1012,2018,TERCD,Total energy average price in the residential sector,IA,Iowa,18.67,Dollars per million Btu
1013,2018,TEACD,Total energy average price in the transportation sector,IA,Iowa,21.9,Dollars per million Btu
1014,2018,TECCD,Total energy average price in the commercial sector,ID,Idaho,15.31,Dollars per million Btu
1015,2018,TERCD,Total energy average price in the residential sector,ID,Idaho,18.21,Dollars per million Btu
1016,2018,TETXD,Total end-use energy average price,ID,Idaho,18.14,Dollars per million Btu
1017,2018,TEACD,Total energy average price in the transportation sector,ID,Idaho,23.97,Dollars per million Btu
1018,2018,TETCD,Total energy average price,ID,Idaho,18.14,Dollars per million Btu
1019,2018,TEICD,Total energy average price in the industrial sector,ID,Idaho,11.05,Dollars per million Btu
1020,2018,TEICD,Total energy average price in the industrial sector,IL,Illinois,11.14,Dollars per million Btu
1021,2018,TETXD,Total end-use energy average price,IL,Illinois,16.8,Dollars per million Btu
1022,2018,TETCD,Total energy average price,IL,Illinois,16.8,Dollars per million Btu
1023,2018,TECCD,Total energy average price in the commercial sector,IL,Illinois,15.27,Dollars per million Btu
